[08:23:01] [phase1] starting, 23 sources (heap=427MB sys=460MB)
[14:20:06] [phase2] 9100000/18033713 surfaces (5608/s, ETA 26m33s) (heap=12872MB sys=21566MB)
[14:20:23] [phase2] 9200000/18033713 surfaces (5612/s, ETA 26m13s) (heap=14869MB sys=21566MB)
[14:20:38] [phase2] 9300000/18033713 surfaces (5621/s, ETA 25m53s) (heap=16869MB sys=21566MB)
[14:20:57] [phase2] 9400000/18033713 surfaces (5616/s, ETA 25m37s) (heap=11038MB sys=22735MB)
[14:21:15] [phase2] 9500000/18033713 surfaces (5616/s, ETA 25m19s) (heap=13041MB sys=22735MB)
[14:21:34] [phase2] 9600000/18033713 surfaces (5612/s, ETA 25m2s) (heap=15043MB sys=22735MB)
[14:21:52] [phase2] 9700000/18033713 surfaces (5614/s, ETA 24m44s) (heap=17168MB sys=22735MB)
[14:22:12] [phase2] 9800000/18033713 surfaces (5606/s, ETA 24m28s) (heap=19169MB sys=22735MB)
[14:22:34] [phase2] 9900000/18033713 surfaces (5593/s, ETA 24m14s) (heap=11603MB sys=22736MB)
[14:22:50] [phase2] 10000000/18033713 surfaces (5598/s, ETA 23m55s) (heap=13601MB sys=22736MB)
[14:23:08] [phase2] 10100000/18033713 surfaces (5598/s, ETA 23m37s) (heap=15605MB sys=22736MB)
[14:23:25] [phase2] 10200000/18033713 surfaces (5601/s, ETA 23m18s) (heap=17602MB sys=22736MB)
[14:23:41] [phase2] 10300000/18033713 surfaces (5606/s, ETA 22m59s) (heap=19602MB sys=22736MB)
[14:24:00] [phase2] 10400000/18033713 surfaces (5601/s, ETA 22m42s) (heap=12259MB sys=22736MB)
[14:24:21] [phase2] 10500000/18033713 surfaces (5594/s, ETA 22m26s) (heap=14256MB sys=22736MB)
[14:24:38] [phase2] 10600000/18033713 surfaces (5597/s, ETA 22m8s) (heap=16254MB sys=22736MB)
[14:24:54] [phase2] 10700000/18033713 surfaces (5602/s, ETA 21m49s) (heap=18256MB sys=22736MB)
[14:25:12] [phase2] 10800000/18033713 surfaces (5601/s, ETA 21m31s) (heap=20256MB sys=22742MB)
[14:25:29] [phase2] 10900000/18033713 surfaces (5604/s, ETA 21m13s) (heap=12786MB sys=22744MB)
[14:25:45] [phase2] 11000000/18033713 surfaces (5608/s, ETA 20m54s) (heap=14787MB sys=22744MB)
[14:26:02] [phase2] 11100000/18033713 surfaces (5611/s, ETA 20m35s) (heap=16795MB sys=22744MB)
[14:26:19] [phase2] 11200000/18033713 surfaces (5613/s, ETA 20m17s) (heap=18797MB sys=22744MB)
[14:26:37] [phase2] 11300000/18033713 surfaces (5614/s, ETA 19m59s) (heap=11036MB sys=22766MB)
[14:26:53] [phase2] 11400000/18033713 surfaces (5618/s, ETA 19m40s) (heap=13040MB sys=22766MB)
[14:27:10] [phase2] 11500000/18033713 surfaces (5619/s, ETA 19m22s) (heap=15036MB sys=22766MB)
[14:27:28] [phase2] 11600000/18033713 surfaces (5619/s, ETA 19m5s) (heap=17035MB sys=22766MB)
[14:27:46] [phase2] 11700000/18033713 surfaces (5619/s, ETA 18m47s) (heap=20493MB sys=24227MB)
[14:28:06] [phase2] 11800000/18033713 surfaces (5614/s, ETA 18m30s) (heap=12885MB sys=24227MB)
[14:28:25] [phase2] 11900000/18033713 surfaces (5610/s, ETA 18m13s) (heap=14890MB sys=24227MB)
[14:28:45] [phase2] 12000000/18033713 surfaces (5603/s, ETA 17m56s) (heap=16894MB sys=24227MB)
[14:29:05] [phase2] 12100000/18033713 surfaces (5599/s, ETA 17m39s) (heap=19049MB sys=24227MB)
[14:29:26] [phase2] 12200000/18033713 surfaces (5591/s, ETA 17m23s) (heap=11292MB sys=24227MB)
[14:29:43] [phase2] 12300000/18033713 surfaces (5592/s, ETA 17m5s) (heap=13295MB sys=24227MB)
[14:29:59] [phase2] 12400000/18033713 surfaces (5596/s, ETA 16m46s) (heap=15299MB sys=24227MB)
[14:30:17] [phase2] 12500000/18033713 surfaces (5597/s, ETA 16m28s) (heap=17304MB sys=24227MB)
[14:30:34] [phase2] 12600000/18033713 surfaces (5598/s, ETA 16m10s) (heap=19306MB sys=24227MB)
[14:30:54] [phase2] 12700000/18033713 surfaces (5593/s, ETA 15m53s) (heap=11437MB sys=24230MB)
[14:31:13] [phase2] 12800000/18033713 surfaces (5591/s, ETA 15m36s) (heap=13438MB sys=24230MB)
[14:31:30] [phase2] 12900000/18033713 surfaces (5593/s, ETA 15m17s) (heap=15438MB sys=24230MB)
[14:31:46] [phase2] 13000000/18033713 surfaces (5597/s, ETA 14m59s) (heap=17438MB sys=24230MB)
[14:32:02] [phase2] 13100000/18033713 surfaces (5602/s, ETA 14m40s) (heap=19437MB sys=24230MB)
[14:32:21] [phase2] 13200000/18033713 surfaces (5598/s, ETA 14m23s) (heap=11401MB sys=24239MB)
[14:32:39] [phase2] 13300000/18033713 surfaces (5600/s, ETA 14m5s) (heap=13404MB sys=24239MB)
[14:32:55] [phase2] 13400000/18033713 surfaces (5604/s, ETA 13m46s) (heap=15403MB sys=24239MB)
[14:33:11] [phase2] 13500000/18033713 surfaces (5607/s, ETA 13m28s) (heap=17405MB sys=24239MB)
[14:33:29] [phase2] 13600000/18033713 surfaces (5608/s, ETA 13m10s) (heap=19405MB sys=24239MB)
[14:33:45] [phase2] 13700000/18033713 surfaces (5611/s, ETA 12m52s) (heap=21409MB sys=24247MB)
[14:34:01] [phase2] 13800000/18033713 surfaces (5615/s, ETA 12m34s) (heap=13299MB sys=24250MB)
[14:34:19] [phase2] 13900000/18033713 surfaces (5616/s, ETA 12m16s) (heap=15299MB sys=24250MB)
[14:34:37] [phase2] 14000000/18033713 surfaces (5615/s, ETA 11m58s) (heap=17305MB sys=24250MB)
[14:34:54] [phase2] 14100000/18033713 surfaces (5616/s, ETA 11m40s) (heap=19307MB sys=24250MB)
[14:35:12] [phase2] 14200000/18033713 surfaces (5617/s, ETA 11m22s) (heap=21307MB sys=24254MB)
[14:35:31] [phase2] 14300000/18033713 surfaces (5614/s, ETA 11m5s) (heap=13062MB sys=24254MB)
[14:35:48] [phase2] 14400000/18033713 surfaces (5615/s, ETA 10m47s) (heap=15066MB sys=24254MB)
[14:36:04] [phase2] 14500000/18033713 surfaces (5619/s, ETA 10m28s) (heap=17065MB sys=24254MB)
[14:36:23] [phase2] 14600000/18033713 surfaces (5616/s, ETA 10m11s) (heap=20885MB sys=26080MB)
[14:36:44] [phase2] 14700000/18033713 surfaces (5611/s, ETA 9m54s) (heap=13202MB sys=26080MB)
[14:37:01] [phase2] 14800000/18033713 surfaces (5611/s, ETA 9m36s) (heap=15208MB sys=26080MB)
[14:37:19] [phase2] 14900000/18033713 surfaces (5611/s, ETA 9m18s) (heap=17211MB sys=26080MB)
[14:37:35] [phase2] 15000000/18033713 surfaces (5614/s, ETA 9m0s) (heap=19208MB sys=26080MB)
[14:37:54] [phase2] 15100000/18033713 surfaces (5612/s, ETA 8m42s) (heap=21411MB sys=26080MB)
[14:38:15] [phase2] 15200000/18033713 surfaces (5605/s, ETA 8m25s) (heap=13270MB sys=26080MB)
[14:38:33] [phase2] 15300000/18033713 surfaces (5606/s, ETA 8m7s) (heap=15273MB sys=26080MB)
[14:38:50] [phase2] 15400000/18033713 surfaces (5608/s, ETA 7m49s) (heap=17277MB sys=26080MB)
[14:39:06] [phase2] 15500000/18033713 surfaces (5610/s, ETA 7m31s) (heap=19276MB sys=26080MB)
[14:39:24] [phase2] 15600000/18033713 surfaces (5611/s, ETA 7m13s) (heap=21276MB sys=26080MB)
[14:39:43] [phase2] 15700000/18033713 surfaces (5608/s, ETA 6m56s) (heap=13026MB sys=26082MB)
[14:40:00] [phase2] 15800000/18033713 surfaces (5610/s, ETA 6m38s) (heap=15025MB sys=26082MB)
[14:40:19] [phase2] 15900000/18033713 surfaces (5608/s, ETA 6m20s) (heap=17028MB sys=26082MB)
[14:40:36] [phase2] 16000000/18033713 surfaces (5609/s, ETA 6m2s) (heap=19026MB sys=26082MB)
[14:40:53] [phase2] 16100000/18033713 surfaces (5610/s, ETA 5m44s) (heap=21021MB sys=26082MB)
[14:41:14] [phase2] 16200000/18033713 surfaces (5605/s, ETA 5m27s) (heap=12629MB sys=26084MB)
[14:41:33] [phase2] 16300000/18033713 surfaces (5603/s, ETA 5m9s) (heap=14631MB sys=26084MB)
[14:41:49] [phase2] 16400000/18033713 surfaces (5606/s, ETA 4m51s) (heap=16630MB sys=26084MB)
[14:42:06] [phase2] 16500000/18033713 surfaces (5607/s, ETA 4m33s) (heap=18633MB sys=26084MB)
[14:42:24] [phase2] 16600000/18033713 surfaces (5608/s, ETA 4m15s) (heap=20634MB sys=26085MB)
[14:42:42] [phase2] 16700000/18033713 surfaces (5607/s, ETA 3m57s) (heap=22637MB sys=26101MB)
[14:43:01] [phase2] 16800000/18033713 surfaces (5605/s, ETA 3m40s) (heap=13827MB sys=26102MB)
[14:43:18] [phase2] 16900000/18033713 surfaces (5606/s, ETA 3m22s) (heap=15829MB sys=26102MB)
[14:43:36] [phase2] 17000000/18033713 surfaces (5606/s, ETA 3m4s) (heap=17829MB sys=26102MB)
[14:43:53] [phase2] 17100000/18033713 surfaces (5608/s, ETA 2m46s) (heap=19832MB sys=26102MB)
[14:44:11] [phase2] 17200000/18033713 surfaces (5607/s, ETA 2m28s) (heap=21834MB sys=26105MB)
[14:44:31] [phase2] 17300000/18033713 surfaces (5603/s, ETA 2m10s) (heap=12868MB sys=26112MB)
[14:44:48] [phase2] 17400000/18033713 surfaces (5606/s, ETA 1m53s) (heap=14867MB sys=26112MB)
[14:45:05] [phase2] 17500000/18033713 surfaces (5607/s, ETA 1m35s) (heap=16875MB sys=26112MB)
[14:45:23] [phase2] 17600000/18033713 surfaces (5607/s, ETA 1m17s) (heap=18877MB sys=26112MB)
[14:45:41] [phase2] 17700000/18033713 surfaces (5606/s, ETA 59s) (heap=20877MB sys=26112MB)
[14:45:59] [phase2] 17800000/18033713 surfaces (5606/s, ETA 41s) (heap=22879MB sys=26117MB)
[14:46:18] [phase2] 17900000/18033713 surfaces (5604/s, ETA 23s) (heap=13889MB sys=26119MB)
[14:46:35] [phase2] 18000000/18033713 surfaces (5605/s, ETA 6s) (heap=15888MB sys=26119MB)
[14:46:41] [phase2] complete in 53m38s, 18226723 wordlist rows (heap=16564MB sys=26119MB)
[14:46:41] [phase3] starting mining classification (heap=16564MB sys=26119MB)
[14:47:04] [phase3] complete in 22s (unresolved=788 poetry-unresolved=0 ambiguous=65714 disagreements=1774008 consensus=58644) (heap=22039MB sys=26119MB)
[14:47:04] [phase4] starting writers (heap=22039MB sys=26119MB)
[14:47:04] [phase4-scratch] step 1: assigning deterministic sentence IDs (heap=22039MB sys=26119MB)
[15:09:39] [phase4-scratch] step 2: 69952556 unique sentences sorted, IDs assigned (heap=26779MB sys=33515MB)
[15:09:39] [phase4-scratch] step 3: bulk-loading hash→text map (heap=26779MB sys=33515MB)
[15:11:21] [phase4-scratch] step 4a: writing sentences.tsv (heap=37564MB sys=39736MB)
[15:31:49] [phase4-scratch] step 4b: writing sentence_occurrences.tsv (heap=41800MB sys=66000MB)
[15:38:42] [phase4-scratch] step 5: writing documents.tsv (571051 docs) (heap=25628MB sys=66000MB)
[15:38:42] [phase4-scratch] step 6: writing wordlist.tsv (18226723 rows) (heap=25628MB sys=66000MB)
[15:44:09] [phase4] complete in 57m5s (heap=23181MB sys=66000MB)
aggregate complete: lang=et sources=23 sentences=0 surfaces=18033713
